iteration,state_index,energy_hartree,excitation_energy_hartree,tepid_free_energy_hartree,tepid_entropy
1,0,-1.9632920173831236,0.0,-2.4526905667511536,3.077205755161081
1,1,-1.8840462444504895,0.07924577293263413,-2.4526905667511536,3.077205755161081
1,2,-1.8077600853908289,0.15553193199229476,-2.4526905667511536,3.077205755161081
1,3,-1.7702780555917135,0.19301396179141017,-2.4526905667511536,3.077205755161081
1,4,-1.7647613422087067,0.19853067517441692,-2.4526905667511536,3.077205755161081
1,5,-1.7529849303367497,0.2103070870463739,-2.4526905667511536,3.077205755161081
1,6,-1.5068406547499174,0.4564513626332063,-2.4526905667511536,3.077205755161081
1,7,-1.443826388109625,0.5194656292734987,-2.4526905667511536,3.077205755161081
1,8,-1.388191687482208,0.5751003299009156,-2.4526905667511536,3.077205755161081
1,9,-1.3549741645248865,0.6083178528582371,-2.4526905667511536,3.077205755161081
1,10,-1.353453595871549,0.6098384215115746,-2.4526905667511536,3.077205755161081
1,11,-1.3191143196710402,0.6441776977120834,-2.4526905667511536,3.077205755161081
1,12,-1.3189393523225827,0.6443526650605409,-2.4526905667511536,3.077205755161081
1,13,-1.2859050756289445,0.6773869417541791,-2.4526905667511536,3.077205755161081
1,14,-1.2783922487698125,0.6848997686133111,-2.4526905667511536,3.077205755161081
1,15,-1.2536516396306896,0.709640377752434,-2.4526905667511536,3.077205755161081
1,16,-1.1738973981511998,0.7893946192319239,-2.4526905667511536,3.077205755161081
1,17,-1.1657808736816746,0.797511143701449,-2.4526905667511536,3.077205755161081
1,18,-1.1503532308062252,0.8129387865768984,-2.4526905667511536,3.077205755161081
1,19,-1.1472166059817595,0.8160754114013642,-2.4526905667511536,3.077205755161081
1,20,-1.0572956077697346,0.905996409613389,-2.4526905667511536,3.077205755161081
1,21,-1.0482294015482814,0.9150626158348423,-2.4526905667511536,3.077205755161081
1,22,-1.0312747827837898,0.9320172345993338,-2.4526905667511536,3.077205755161081
1,23,-0.985517873577476,0.9777741438056476,-2.4526905667511536,3.077205755161081
1,24,-0.7933243823113083,1.1699676350718153,-2.4526905667511536,3.077205755161081
1,25,-0.34305521793238225,1.6202367994507414,-2.4526905667511536,3.077205755161081
1,26,-0.33690360024814936,1.6263884171349743,-2.4526905667511536,3.077205755161081
2,0,-1.9686289921752418,0.0,-2.4592995201714665,3.061102037255629
2,1,-1.8845825143064843,0.08404647786875752,-2.4592995201714665,3.061102037255629
2,2,-1.8042643956012112,0.16436459657403057,-2.4592995201714665,3.061102037255629
2,3,-1.7898568545387519,0.17877213763648991,-2.4592995201714665,3.061102037255629
2,4,-1.755688476620925,0.2129405155543167,-2.4592995201714665,3.061102037255629
2,5,-1.7530123473216974,0.21561664485354437,-2.4592995201714665,3.061102037255629
2,6,-1.5067590128907007,0.4618699792845411,-2.4592995201714665,3.061102037255629
2,7,-1.4231732831440582,0.5454557090311836,-2.4592995201714665,3.061102037255629
2,8,-1.3977057097146621,0.5709232824605797,-2.4592995201714665,3.061102037255629
2,9,-1.3549702498107874,0.6136587423644544,-2.4592995201714665,3.061102037255629
2,10,-1.353447535168105,0.6151814570071368,-2.4592995201714665,3.061102037255629
2,11,-1.3439501004033363,0.6246788917719055,-2.4592995201714665,3.061102037255629
2,12,-1.3183708057596875,0.6502581864155543,-2.4592995201714665,3.061102037255629
2,13,-1.2860098736669787,0.6826191185082631,-2.4592995201714665,3.061102037255629
2,14,-1.277337217443767,0.6912917747314749,-2.4592995201714665,3.061102037255629
2,15,-1.2629154892205043,0.7057135029547374,-2.4592995201714665,3.061102037255629
2,16,-1.1657943720118142,0.8028346201634275,-2.4592995201714665,3.061102037255629
2,17,-1.1629214686918496,0.8057075234833921,-2.4592995201714665,3.061102037255629
2,18,-1.1501658967106967,0.8184630954645451,-2.4592995201714665,3.061102037255629
2,19,-1.1478659091484953,0.8207630830267465,-2.4592995201714665,3.061102037255629
2,20,-1.0572977489222108,0.9113312432530309,-2.4592995201714665,3.061102037255629
2,21,-1.0482278207439606,0.9204011714312812,-2.4592995201714665,3.061102037255629
2,22,-1.0446227646905462,0.9240062274846956,-2.4592995201714665,3.061102037255629
2,23,-1.0043322892836717,0.9642967028915701,-2.4592995201714665,3.061102037255629
2,24,-0.8047180231684394,1.1639109690068024,-2.4592995201714665,3.061102037255629
2,25,-0.34322645848984257,1.6254025336853992,-2.4592995201714665,3.061102037255629
2,26,-0.3359025937651445,1.6327263984100973,-2.4592995201714665,3.061102037255629
3,0,-1.9692384147151252,0.0,-2.4665360007620545,3.041556737413059
3,1,-1.885482417810224,0.0837559969049011,-2.4665360007620545,3.041556737413059
3,2,-1.8421930254972818,0.12704538921784336,-2.4665360007620545,3.041556737413059
3,3,-1.7758692192803336,0.19336919543479159,-2.4665360007620545,3.041556737413059
3,4,-1.75304388583714,0.21619452887798518,-2.4665360007620545,3.041556737413059
3,5,-1.7225429632399991,0.24669545147512606,-2.4665360007620545,3.041556737413059
3,6,-1.506417801487363,0.46282061322776213,-2.4665360007620545,3.041556737413059
3,7,-1.410421506536807,0.5588169081783181,-2.4665360007620545,3.041556737413059
3,8,-1.402904442561256,0.5663339721538692,-2.4665360007620545,3.041556737413059
3,9,-1.3567719659110737,0.6124664488040514,-2.4665360007620545,3.041556737413059
3,10,-1.3549626965492572,0.614275718165868,-2.4665360007620545,3.041556737413059
3,11,-1.3534321554288968,0.6158062592862283,-2.4665360007620545,3.041556737413059
3,12,-1.3172260521060573,0.6520123626090679,-2.4665360007620545,3.041556737413059
3,13,-1.286210538731067,0.6830278759840582,-2.4665360007620545,3.041556737413059
3,14,-1.275849039623538,0.6933893750915872,-2.4665360007620545,3.041556737413059
3,15,-1.2744766935509093,0.6947617211642159,-2.4665360007620545,3.041556737413059
3,16,-1.1658207131862361,0.803417701528889,-2.4665360007620545,3.041556737413059
3,17,-1.1645792851939034,0.8046591295212218,-2.4665360007620545,3.041556737413059
3,18,-1.150695682483544,0.8185427322315812,-2.4665360007620545,3.041556737413059
3,19,-1.1497866394375407,0.8194517752775845,-2.4665360007620545,3.041556737413059
3,20,-1.063283725380446,0.9059546893346793,-2.4665360007620545,3.041556737413059
3,21,-1.0573019085369588,0.9119365061781664,-2.4665360007620545,3.041556737413059
3,22,-1.0482245196133047,0.9210138951018205,-2.4665360007620545,3.041556737413059
3,23,-1.0316951613198921,0.937543253395233,-2.4665360007620545,3.041556737413059
3,24,-0.8123397550057438,1.1568986597093813,-2.4665360007620545,3.041556737413059
3,25,-0.3435596573745091,1.6256787573406162,-2.4665360007620545,3.041556737413059
3,26,-0.33709673584326544,1.6321416788718597,-2.4665360007620545,3.041556737413059
4,0,-1.9695768537100333,0.0,-2.4837022049570323,2.9796718118468704
4,1,-1.9093388290887923,0.06023802462124106,-2.4837022049570323,2.9796718118468704
4,2,-1.8453509805058583,0.124225873204175,-2.4837022049570323,2.9796718118468704
4,3,-1.7950640211280648,0.17451283258196848,-2.4837022049570323,2.9796718118468704
4,4,-1.7709380831559853,0.198638770554048,-2.4837022049570323,2.9796718118468704
4,5,-1.6949861227040344,0.27459073100599896,-2.4837022049570323,2.9796718118468704
4,6,-1.5036364735403622,0.4659403801696711,-2.4837022049570323,2.9796718118468704
4,7,-1.408542051181688,0.5610348025283454,-2.4837022049570323,2.9796718118468704
4,8,-1.3980509178592055,0.5715259358508278,-2.4837022049570323,2.9796718118468704
4,9,-1.3567647504040066,0.6128121033060268,-2.4837022049570323,2.9796718118468704
4,10,-1.356534353357976,0.6130425003520574,-2.4837022049570323,2.9796718118468704
4,11,-1.353604180417972,0.6159726732920614,-2.4837022049570323,2.9796718118468704
4,12,-1.3253749237708803,0.644201929939153,-2.4837022049570323,2.9796718118468704
4,13,-1.3067578455600368,0.6628190081499965,-2.4837022049570323,2.9796718118468704
4,14,-1.2755070220330915,0.6940698316769418,-2.4837022049570323,2.9796718118468704
4,15,-1.2536652095791117,0.7159116441309217,-2.4837022049570323,2.9796718118468704
4,16,-1.1688178634292135,0.8007589902808199,-2.4837022049570323,2.9796718118468704
4,17,-1.1639715599167328,0.8056052937933005,-2.4837022049570323,2.9796718118468704
4,18,-1.1574091175870507,0.8121677361229827,-2.4837022049570323,2.9796718118468704
4,19,-1.150725062958974,0.8188517907510593,-2.4837022049570323,2.9796718118468704
4,20,-1.1164849700324826,0.8530918836775507,-2.4837022049570323,2.9796718118468704
4,21,-1.0578298467335219,0.9117470069765115,-2.4837022049570323,2.9796718118468704
4,22,-1.0473885347691057,0.9221883189409277,-2.4837022049570323,2.9796718118468704
4,23,-1.0441019208969893,0.925474932813044,-2.4837022049570323,2.9796718118468704
4,24,-0.7964933387252655,1.1730835149847678,-2.4837022049570323,2.9796718118468704
4,25,-0.3552955452835525,1.6142813084264809,-2.4837022049570323,2.9796718118468704
4,26,-0.35412496147992495,1.6154518922301084,-2.4837022049570323,2.9796718118468704
5,0,-1.9695357350173375,0.0,-2.486551849373667,2.980854748792453
5,1,-1.9079249433734196,0.06161079164391792,-2.486551849373667,2.980854748792453
5,2,-1.8525428688734364,0.11699286614390103,-2.486551849373667,2.980854748792453
5,3,-1.7947652518957404,0.17477048312159704,-2.486551849373667,2.980854748792453
5,4,-1.7815462736351946,0.1879894613821429,-2.486551849373667,2.980854748792453
5,5,-1.7121926118115067,0.25734312320583075,-2.486551849373667,2.980854748792453
5,6,-1.5038936178219755,0.46564211719536197,-2.486551849373667,2.980854748792453
5,7,-1.417303496920672,0.5522322380966656,-2.486551849373667,2.980854748792453
5,8,-1.4116590389515453,0.5578766960657922,-2.486551849373667,2.980854748792453
5,9,-1.3567457267937224,0.6127900082236151,-2.486551849373667,2.980854748792453
5,10,-1.356741649108503,0.6127940859088346,-2.486551849373667,2.980854748792453
5,11,-1.356554265530447,0.6129814694868905,-2.486551849373667,2.980854748792453
5,12,-1.3257148503045193,0.6438208847128182,-2.486551849373667,2.980854748792453
5,13,-1.308717001800955,0.6608187332163824,-2.486551849373667,2.980854748792453
5,14,-1.2765565915125412,0.6929791435047963,-2.486551849373667,2.980854748792453
5,15,-1.2639021068362206,0.7056336281811169,-2.486551849373667,2.980854748792453
5,16,-1.1689656813523206,0.8005700536650169,-2.486551849373667,2.980854748792453
5,17,-1.163821425532376,0.8057143094849615,-2.486551849373667,2.980854748792453
5,18,-1.1575662755803642,0.8119694594369733,-2.486551849373667,2.980854748792453
5,19,-1.1466409105484363,0.8228948244689012,-2.486551849373667,2.980854748792453
5,20,-1.115960936145569,0.8535747988717686,-2.486551849373667,2.980854748792453
5,21,-1.0578101543691443,0.9117255806481932,-2.486551849373667,2.980854748792453
5,22,-1.0474568076226918,0.9220789273946457,-2.486551849373667,2.980854748792453
5,23,-1.0389130220750948,0.9306227129422426,-2.486551849373667,2.980854748792453
5,24,-0.7988834637808566,1.1706522712364809,-2.486551849373667,2.980854748792453
5,25,-0.35479728154847573,1.6147384534688618,-2.486551849373667,2.980854748792453
5,26,-0.3539096048315387,1.6156261301857988,-2.486551849373667,2.980854748792453
6,0,-1.9694456511724883,0.0,-2.489837380211642,2.979947937413103
6,1,-1.9064049338712667,0.06304071730122152,-2.489837380211642,2.979947937413103
6,2,-1.8575821734847688,0.11186347768771943,-2.489837380211642,2.979947937413103
6,3,-1.7979603182108355,0.1714853329616528,-2.489837380211642,2.979947937413103
6,4,-1.794322826318691,0.17512282485379727,-2.489837380211642,2.979947937413103
6,5,-1.720366531825015,0.2490791193474733,-2.489837380211642,2.979947937413103
6,6,-1.5040813633076362,0.46536428786485207,-2.489837380211642,2.979947937413103
6,7,-1.4331297736775752,0.536315877494913,-2.489837380211642,2.979947937413103
6,8,-1.4198102082290067,0.5496354429434815,-2.489837380211642,2.979947937413103
6,9,-1.371072588821608,0.5983730623508803,-2.489837380211642,2.979947937413103
6,10,-1.356893402478015,0.6125522486944732,-2.489837380211642,2.979947937413103
6,11,-1.3567203315004144,0.6127253196720739,-2.489837380211642,2.979947937413103
6,12,-1.3258396119338307,0.6436060392386576,-2.489837380211642,2.979947937413103
6,13,-1.3105698492387758,0.6588758019337124,-2.489837380211642,2.979947937413103
6,14,-1.2776208070570962,0.691824844115392,-2.489837380211642,2.979947937413103
6,15,-1.262998002371721,0.7064476488007672,-2.489837380211642,2.979947937413103
6,16,-1.1690827831683157,0.8003628680041726,-2.489837380211642,2.979947937413103
6,17,-1.1579962533988448,0.8114493977736434,-2.489837380211642,2.979947937413103
6,18,-1.1576873620701171,0.8117582891023711,-2.489837380211642,2.979947937413103
6,19,-1.145739292505402,0.8237063586670863,-2.489837380211642,2.979947937413103
6,20,-1.11378689972334,0.8556587514491483,-2.489837380211642,2.979947937413103
6,21,-1.0577900331769965,0.9116556179954918,-2.489837380211642,2.979947937413103
6,22,-1.0522485703083193,0.917197080864169,-2.489837380211642,2.979947937413103
6,23,-1.0475220293486511,0.9219236218238371,-2.489837380211642,2.979947937413103
6,24,-0.8043325974302447,1.1651130537422436,-2.489837380211642,2.979947937413103
6,25,-0.3553265322554801,1.614119118917008,-2.489837380211642,2.979947937413103
6,26,-0.35427939637366546,1.6151662547988228,-2.489837380211642,2.979947937413103
7,0,-1.9693071193129752,0.0,-2.4923672921566062,2.9766716337040395
7,1,-1.9096894346998303,0.05961768461314487,-2.4923672921566062,2.9766716337040395
7,2,-1.8576005188636344,0.11170660044934078,-2.4923672921566062,2.9766716337040395
7,3,-1.8027260018478763,0.16658111746509885,-2.4923672921566062,2.9766716337040395
7,4,-1.7939098225941643,0.17539729671881088,-2.4923672921566062,2.9766716337040395
7,5,-1.7421509072885935,0.22715621202438174,-2.4923672921566062,2.9766716337040395
7,6,-1.5090136433707586,0.4602934759422166,-2.4923672921566062,2.9766716337040395
7,7,-1.4365892457023457,0.5327178736106295,-2.4923672921566062,2.9766716337040395
7,8,-1.4203791177005316,0.5489280016124436,-2.4923672921566062,2.9766716337040395
7,9,-1.372523432354013,0.5967836869589622,-2.4923672921566062,2.9766716337040395
7,10,-1.3571647188488258,0.6121424004641494,-2.4923672921566062,2.9766716337040395
7,11,-1.3562604873710649,0.6130466319419103,-2.4923672921566062,2.9766716337040395
7,12,-1.3301498176810578,0.6391573016319174,-2.4923672921566062,2.9766716337040395
7,13,-1.3191605733948537,0.6501465459181215,-2.4923672921566062,2.9766716337040395
7,14,-1.2775005237630521,0.6918065955499231,-2.4923672921566062,2.9766716337040395
7,15,-1.2652215111591585,0.7040856081538167,-2.4923672921566062,2.9766716337040395
7,16,-1.1688745259583881,0.800432593354587,-2.4923672921566062,2.9766716337040395
7,17,-1.1600743741149397,0.8092327451980355,-2.4923672921566062,2.9766716337040395
7,18,-1.1566662915774322,0.812640827735543,-2.4923672921566062,2.9766716337040395
7,19,-1.1430478925175052,0.82625922679547,-2.4923672921566062,2.9766716337040395
7,20,-1.1132058934004743,0.8561012259125009,-2.4923672921566062,2.9766716337040395
7,21,-1.0576767518032348,0.9116303675097404,-2.4923672921566062,2.9766716337040395
7,22,-1.0520092811667472,0.917297838146228,-2.4923672921566062,2.9766716337040395
7,23,-1.0477250790060328,0.9215820403069424,-2.4923672921566062,2.9766716337040395
7,24,-0.8019135328726843,1.167393586440291,-2.4923672921566062,2.9766716337040395
7,25,-0.3509592009599971,1.618347918352978,-2.4923672921566062,2.9766716337040395
7,26,-0.3502746400645726,1.6190324792484025,-2.4923672921566062,2.9766716337040395
8,0,-1.9692401644402333,0.0,-2.4960063239949926,2.9678041895548746
8,1,-1.913635466747162,0.0556046976930713,-2.4960063239949926,2.9678041895548746
8,2,-1.8575675387268376,0.11167262571339576,-2.4960063239949926,2.9678041895548746
8,3,-1.8097614283327519,0.15947873610748142,-2.4960063239949926,2.9678041895548746
8,4,-1.7923954165642073,0.176844747876026,-2.4960063239949926,2.9678041895548746
8,5,-1.7596750527017389,0.20956511173849446,-2.4960063239949926,2.9678041895548746
8,6,-1.5116642486874674,0.4575759157527659,-2.4960063239949926,2.9678041895548746
8,7,-1.441528540576264,0.5277116238639694,-2.4960063239949926,2.9678041895548746
8,8,-1.4202566961760512,0.5489834682641821,-2.4960063239949926,2.9678041895548746
8,9,-1.3732355599510886,0.5960046044891447,-2.4960063239949926,2.9678041895548746
8,10,-1.3580368518397712,0.6112033126004621,-2.4960063239949926,2.9678041895548746
8,11,-1.3546539614627675,0.6145862029774658,-2.4960063239949926,2.9678041895548746
8,12,-1.3377552968174853,0.631484867622748,-2.4960063239949926,2.9678041895548746
8,13,-1.3248269112992794,0.6444132531409539,-2.4960063239949926,2.9678041895548746
8,14,-1.2781157516079873,0.691124412832246,-2.4960063239949926,2.9678041895548746
8,15,-1.2672055829355031,0.7020345815047302,-2.4960063239949926,2.9678041895548746
8,16,-1.1681487701153588,0.8010913943248745,-2.4960063239949926,2.9678041895548746
8,17,-1.1630528082308662,0.8061873562093671,-2.4960063239949926,2.9678041895548746
8,18,-1.1578239367626053,0.811416227677628,-2.4960063239949926,2.9678041895548746
8,19,-1.1452546712533977,0.8239854931868356,-2.4960063239949926,2.9678041895548746
8,20,-1.1125826019697835,0.8566575624704498,-2.4960063239949926,2.9678041895548746
8,21,-1.0574937686785384,0.9117463957616949,-2.4960063239949926,2.9678041895548746
8,22,-1.0518057402304728,0.9174344242097605,-2.4960063239949926,2.9678041895548746
8,23,-1.0479509945858994,0.921289169854334,-2.4960063239949926,2.9678041895548746
8,24,-0.7987033903957583,1.170536774044475,-2.4960063239949926,2.9678041895548746
8,25,-0.3455692715478523,1.623670892892381,-2.4960063239949926,2.9678041895548746
8,26,-0.3437266814022518,1.6255134830379814,-2.4960063239949926,2.9678041895548746
9,0,-1.9691691222344843,0.0,-2.496358684361201,2.9673404884054806
9,1,-1.9125274633482705,0.05664165888621375,-2.496358684361201,2.9673404884054806
9,2,-1.8565820204195758,0.1125871018149085,-2.496358684361201,2.9673404884054806
9,3,-1.8062230314557242,0.1629460907787601,-2.496358684361201,2.9673404884054806
9,4,-1.79125706110754,0.17791206112694424,-2.496358684361201,2.9673404884054806
9,5,-1.7618274855083615,0.2073416367261227,-2.496358684361201,2.9673404884054806
9,6,-1.5118589550787875,0.4573101671556967,-2.496358684361201,2.9673404884054806
9,7,-1.443687341022842,0.5254817812116424,-2.496358684361201,2.9673404884054806
9,8,-1.4198380062603533,0.549331115974131,-2.496358684361201,2.9673404884054806
9,9,-1.3719721530207896,0.5971969692136947,-2.496358684361201,2.9673404884054806
9,10,-1.3582968810316949,0.6108722412027894,-2.496358684361201,2.9673404884054806
9,11,-1.3551702882496799,0.6139988339848044,-2.496358684361201,2.9673404884054806
9,12,-1.3400229930028853,0.629146129231599,-2.496358684361201,2.9673404884054806
9,13,-1.3258137695074437,0.6433553527270406,-2.496358684361201,2.9673404884054806
9,14,-1.2778133702085788,0.6913557520259055,-2.496358684361201,2.9673404884054806
9,15,-1.2685613344528501,0.7006077877816341,-2.496358684361201,2.9673404884054806
9,16,-1.167942246427077,0.8012268758074073,-2.496358684361201,2.9673404884054806
9,17,-1.1624058148584009,0.8067633073760834,-2.496358684361201,2.9673404884054806
9,18,-1.1586173168508502,0.810551805383634,-2.496358684361201,2.9673404884054806
9,19,-1.1452940773173672,0.823875044917117,-2.496358684361201,2.9673404884054806
9,20,-1.1130304245300777,0.8561386977044065,-2.496358684361201,2.9673404884054806
9,21,-1.057529503507566,0.9116396187269182,-2.496358684361201,2.9673404884054806
9,22,-1.0526790094612408,0.9164901127732434,-2.496358684361201,2.9673404884054806
9,23,-1.047982146810384,0.9211869754241002,-2.496358684361201,2.9673404884054806
9,24,-0.8004007087075501,1.168768413526934,-2.496358684361201,2.9673404884054806
9,25,-0.34665748099537314,1.6225116412391112,-2.496358684361201,2.9673404884054806
9,26,-0.3450616669458324,1.6241074552886519,-2.496358684361201,2.9673404884054806
10,0,-1.96912071805806,0.0,-2.496772362603672,2.966243281083888
10,1,-1.9105585379284373,0.058562180129622776,-2.496772362603672,2.966243281083888
10,2,-1.8546995227584142,0.1144211952996459,-2.496772362603672,2.966243281083888
10,3,-1.8016867718582672,0.1674339461997929,-2.496772362603672,2.966243281083888
10,4,-1.7898717146430507,0.17924900341500938,-2.496772362603672,2.966243281083888
10,5,-1.7637133962777696,0.20540732178029053,-2.496772362603672,2.966243281083888
10,6,-1.5119140743018986,0.4572066437561615,-2.496772362603672,2.966243281083888
10,7,-1.4459922897579853,0.5231284283000748,-2.496772362603672,2.966243281083888
10,8,-1.419150375729113,0.549970342328947,-2.496772362603672,2.966243281083888
10,9,-1.3701682907711883,0.5989524272868718,-2.496772362603672,2.966243281083888
10,10,-1.3586571048907643,0.6104636131672958,-2.496772362603672,2.966243281083888
10,11,-1.355707554655281,0.6134131634027791,-2.496772362603672,2.966243281083888
10,12,-1.3424690262221857,0.6266516918358744,-2.496772362603672,2.966243281083888
10,13,-1.3269720252298622,0.6421486928281979,-2.496772362603672,2.966243281083888
10,14,-1.278447345728753,0.690673372329307,-2.496772362603672,2.966243281083888
10,15,-1.270272762137474,0.698847955920586,-2.496772362603672,2.966243281083888
10,16,-1.1675386828025223,0.8015820352555378,-2.496772362603672,2.966243281083888
10,17,-1.1618662403596047,0.8072544776984554,-2.496772362603672,2.966243281083888
10,18,-1.1598522476112503,0.8092684704468098,-2.496772362603672,2.966243281083888
10,19,-1.1452624808979057,0.8238582371601544,-2.496772362603672,2.966243281083888
10,20,-1.1136450812819778,0.8554756367760823,-2.496772362603672,2.966243281083888
10,21,-1.0575713847443604,0.9115493333136997,-2.496772362603672,2.966243281083888
10,22,-1.0536228717431078,0.9154978463149523,-2.496772362603672,2.966243281083888
10,23,-1.048013965922778,0.921106752135282,-2.496772362603672,2.966243281083888
10,24,-0.8020574588479582,1.167063259210102,-2.496772362603672,2.966243281083888
10,25,-0.3479161501428693,1.6212045679151907,-2.496772362603672,2.966243281083888
10,26,-0.34667819340999473,1.6224425246480654,-2.496772362603672,2.966243281083888
11,0,-1.9693706202234376,0.0,-2.498068980488707,2.966894270706869
